,RunId,iteration,Step,reproduce_prob,growback_factor,Average,Oscillation
62,838,4,75,0.4499999999999999,0.15,85.9,76.47521526581562
63,839,4,100,0.5499999999999999,0.15,73.32,64.13680031000774
64,840,4,100,0.6,0.15,84.9,68.71905266185667
65,841,5,100,0.0,0.15,43.48,0.0
66,842,5,100,0.0999999999999999,0.15,100.98,17.71588922338692
67,843,5,100,0.0499999999999999,0.15,106.58,7.09530661474386
68,844,5,100,0.15,0.15,97.64,22.31401273901606
69,845,5,100,0.1999999999999999,0.15,97.14,20.64631709035218
70,846,5,100,0.2499999999999999,0.15,87.8,40.40538086672319
71,847,5,100,0.3,0.15,85.02,31.3343120481204
72,848,5,100,0.3999999999999999,0.15,73.66,66.6801238112194
73,849,5,100,0.35,0.15,92.32,55.61981537848138
74,850,5,100,0.4999999999999999,0.15,90.42,81.08913296026729
75,851,5,100,0.4499999999999999,0.15,88.68,63.134243872264754
76,852,5,12,0.6,0.15,222.08333333333331,129.5271533112862
77,853,6,100,0.0,0.15,42.14,0.0
78,854,5,70,0.5499999999999999,0.15,84.56,79.0827593525781
79,855,6,100,0.0499999999999999,0.15,105.58,12.48416093019177
80,856,6,100,0.0999999999999999,0.15,98.72,11.749878611055598
81,857,6,100,0.15,0.15,99.22,29.03615022380576
82,858,6,100,0.1999999999999999,0.15,89.78,26.7568748115693
83,859,6,100,0.3,0.15,83.94,67.68778587964901
84,860,6,100,0.2499999999999999,0.15,99.02,42.29721920288879
85,861,6,19,0.3999999999999999,0.15,157.1578947368421,101.04295616450123
86,862,6,100,0.35,0.15,85.48,50.91963541375441
87,863,6,16,0.4499999999999999,0.15,164.3125,94.44582034895798
88,864,6,14,0.4999999999999999,0.15,192.92857142857144,114.65872581587509
89,865,6,16,0.5499999999999999,0.15,170.0,106.80810958192566
90,866,6,16,0.6,0.15,161.0625,116.02463811786876
91,867,7,100,0.0,0.15,50.62,0.0
92,868,7,100,0.0499999999999999,0.15,109.7,7.276147144471748
93,869,7,100,0.0999999999999999,0.15,106.02,12.478840075565644
94,870,7,100,0.15,0.15,95.7,26.67473634349877
95,871,7,100,0.1999999999999999,0.15,98.3,34.37927872396141
96,872,7,100,0.2499999999999999,0.15,86.4,40.88640927004936
97,873,7,100,0.3,0.15,83.04,44.378547529211374
98,874,7,100,0.35,0.15,68.36,64.59584455770495
99,875,7,100,0.3999999999999999,0.15,86.12,52.6734366147422
100,876,7,18,0.4499999999999999,0.15,150.5,92.0978001512499
101,877,7,12,0.5499999999999999,0.15,228.0,117.76091288173124
102,878,7,14,0.6,0.15,191.0,116.73670453742554
103,879,7,80,0.4999999999999999,0.15,44.34,91.2294648100154
104,880,8,100,0.0,0.15,39.88,0.0
105,881,8,100,0.0499999999999999,0.15,105.86,5.203510410859961
106,882,8,100,0.0999999999999999,0.15,102.08,9.804086234073988
107,883,8,100,0.15,0.15,95.38,21.79676182979216
108,884,8,100,0.1999999999999999,0.15,99.78,31.01983356849022
109,885,8,100,0.2499999999999999,0.15,95.0,39.01267677338184
110,886,8,100,0.3,0.15,83.9,53.65292684446824
111,887,8,100,0.35,0.15,80.52,48.67560482863249
112,888,8,100,0.3999999999999999,0.15,72.76,72.34533429708569
113,889,8,100,0.4499999999999999,0.15,94.98,63.50560012977943
114,890,8,14,0.5499999999999999,0.15,190.28571428571428,123.13136573266468
115,891,8,80,0.4999999999999999,0.15,80.26,76.03222616808371
116,892,8,11,0.6,0.15,253.0909090909091,136.89999404623546
117,893,9,100,0.0,0.15,41.8,0.0
118,894,9,100,0.0499999999999999,0.15,111.7,7.942739378654151
119,895,9,100,0.0999999999999999,0.15,98.94,14.713605652332662
120,896,9,100,0.15,0.15,99.72,24.35849370869607
121,897,9,100,0.1999999999999999,0.15,101.66,36.07933821680584
122,898,9,100,0.2499999999999999,0.15,82.92,43.46220529730242
123,899,9,100,0.3,0.15,89.18,35.43371090998216
124,900,9,16,0.3999999999999999,0.15,173.5,82.71550806779794
125,901,9,100,0.35,0.15,91.42,43.86620801200118
126,902,9,15,0.4499999999999999,0.15,180.8,109.9578740802141
127,903,9,14,0.4999999999999999,0.15,193.57142857142856,108.31803992126088
128,904,9,14,0.5499999999999999,0.15,192.07142857142856,133.15492303901044
129,905,9,14,0.6,0.15,187.07142857142856,120.9600380511916
130,906,10,100,0.0,0.15,44.3,0.0
131,907,10,100,0.0499999999999999,0.15,103.84,7.252995562272377
132,908,10,100,0.0999999999999999,0.15,100.86,12.16969766649864
133,909,10,100,0.1999999999999999,0.15,93.52,28.87309999597393
134,910,10,100,0.15,0.15,95.02,28.338369202346023
135,911,10,100,0.2499999999999999,0.15,95.52,58.7146887893818
136,912,10,100,0.3,0.15,95.84,40.46819369576185
137,913,10,18,0.3999999999999999,0.15,151.77777777777777,95.13071658249278
138,914,10,100,0.35,0.15,91.4,52.71417267303876
139,915,10,100,0.4499999999999999,0.15,88.28,78.89667621408354
140,916,10,13,0.4999999999999999,0.15,205.6153846153846,111.17612091603576
141,917,10,13,0.5499999999999999,0.15,203.0,101.70024515606886
142,918,10,13,0.6,0.15,205.7692307692308,131.77970802328198
143,919,11,100,0.0,0.15,43.48,0.0
144,920,11,100,0.0499999999999999,0.15,109.88,6.483884518830677
145,921,11,100,0.0999999999999999,0.15,103.24,12.246374278680324
146,922,11,100,0.15,0.15,93.04,20.675371992960272
147,923,11,100,0.1999999999999999,0.15,90.8,33.086312026922684
148,924,11,100,0.2499999999999999,0.15,95.64,38.27363034311497
149,925,11,100,0.3,0.15,88.82,67.60895280495257
150,926,11,16,0.35,0.15,160.0,70.97680832243228
151,927,11,15,0.3999999999999999,0.15,186.33333333333331,110.347435277312
152,928,11,19,0.4499999999999999,0.15,146.89473684210526,111.46115578712248
153,929,11,14,0.5499999999999999,0.15,190.64285714285717,113.31510289557552
154,930,11,12,0.6,0.15,223.83333333333331,119.39775573399432
155,931,11,100,0.4999999999999999,0.15,66.1,82.92008342485063
156,932,12,100,0.0,0.15,42.88,0.0
157,933,12,100,0.0499999999999999,0.15,113.4,9.461867303532488
158,934,12,100,0.0999999999999999,0.15,101.4,12.770031139270008
159,935,12,100,0.15,0.15,98.1,13.021661104208857
160,936,12,100,0.1999999999999999,0.15,96.74,44.401656957484334
161,937,12,100,0.2499999999999999,0.15,87.7,51.83997569573212
162,938,12,100,0.3,0.15,96.16,44.74341917780874
163,939,12,100,0.3999999999999999,0.15,83.56,84.31887287056064
164,940,12,100,0.35,0.15,92.74,54.73141265346682
165,941,12,15,0.4499999999999999,0.15,181.86666666666667,108.26258043482868
166,942,12,11,0.4999999999999999,0.15,242.1818181818182,110.74558164376364
167,943,12,13,0.5499999999999999,0.15,202.6153846153846,118.898194234432
168,944,12,12,0.6,0.15,208.0,118.79051455266334
169,945,13,100,0.0,0.15,49.14,0.0
170,946,13,100,0.0499999999999999,0.15,103.56,10.14413068270934
171,947,13,100,0.0999999999999999,0.15,98.16,15.74097097291398
172,948,13,100,0.15,0.15,97.52,23.235381016742288
173,949,13,100,0.1999999999999999,0.15,96.7,34.17476236246818
174,950,13,100,0.2499999999999999,0.15,94.0,43.75009416196422
175,951,13,100,0.3,0.15,83.96,62.59576946725329
176,952,13,100,0.35,0.15,92.26,40.09440895138224
177,953,13,100,0.3999999999999999,0.15,85.86,89.78030813541906
178,954,13,100,0.4999999999999999,0.15,80.66,62.19257619481279
179,955,13,100,0.4499999999999999,0.15,77.68,63.62802234442628
180,956,13,14,0.5499999999999999,0.15,188.42857142857144,112.457110074807
181,957,14,100,0.0,0.15,46.26,0.0
182,958,13,100,0.6,0.15,65.38,75.89884204408187
183,959,14,100,0.0499999999999999,0.15,106.46,8.016499165374759
184,960,14,100,0.0999999999999999,0.15,100.86,15.860061178288364
185,961,14,100,0.15,0.15,100.7,19.54403884800558
186,962,14,100,0.1999999999999999,0.15,95.74,28.59766252598216
187,963,14,100,0.3,0.15,86.64,45.871163991997626
188,964,14,100,0.2499999999999999,0.15,93.06,37.12741219734286
189,965,14,100,0.3999999999999999,0.15,69.34,68.75973763240351
190,966,14,100,0.35,0.15,80.58,58.98095390168877
191,967,14,16,0.4499999999999999,0.15,172.1875,99.57231218370195
192,968,14,13,0.4999999999999999,0.15,199.3846153846154,112.53906239115628
193,969,14,11,0.6,0.15,249.8181818181818,135.00909915833543
194,970,14,100,0.5499999999999999,0.15,82.04,75.03765346453949
0,970,0,100,0.0,0.15,54.68,0.0
1,971,0,100,0.0499999999999999,0.15,105.08,5.78134848943549
2,972,0,100,0.0999999999999999,0.15,95.68,15.134544311185628
3,973,0,100,0.15,0.15,97.46,25.473511413961763
4,974,0,100,0.1999999999999999,0.15,95.58,37.40168935718432
5,975,0,100,0.2499999999999999,0.15,93.22,44.78612158402814
6,976,0,100,0.3,0.15,84.76,53.41413591604696
7,977,0,15,0.3999999999999999,0.15,185.46666666666667,94.5448007757801
8,978,0,100,0.35,0.15,74.92,57.51315556204564
9,979,0,74,0.4999999999999999,0.15,84.26,73.52474000144517
10,980,0,100,0.4499999999999999,0.15,84.72,60.859841392582126
11,981,0,11,0.5499999999999999,0.15,253.0909090909091,141.06585541928834
12,982,0,14,0.6,0.15,188.5,122.22297423552476
13,983,1,100,0.0,0.15,49.5,0.0
14,984,1,100,0.0499999999999999,0.15,106.8,8.856978789189753
15,985,1,100,0.0999999999999999,0.15,101.92,12.745777879210252
16,986,1,100,0.15,0.15,88.14,32.825482911966056
17,987,1,100,0.1999999999999999,0.15,88.12,34.9455314093841
18,988,1,100,0.2499999999999999,0.15,85.52,41.60116211678671
19,989,1,100,0.3,0.15,67.6,63.02794277524819
20,990,1,100,0.35,0.15,63.14,65.87382369372064
21,991,1,77,0.3999999999999999,0.15,87.6,77.83621462070154
22,992,1,17,0.4999999999999999,0.15,161.47058823529412,124.66126465197048
23,993,1,100,0.4499999999999999,0.15,83.76,65.65547737476244
24,994,1,13,0.5499999999999999,0.15,204.92307692307693,130.0463574106245
25,995,2,100,0.0,0.15,49.24,0.0
26,996,1,100,0.6,0.15,84.96,59.87253777418255
27,997,2,100,0.0499999999999999,0.15,103.78,8.824443756655713
28,998,2,100,0.0999999999999999,0.15,100.02,13.51270432387
29,999,2,100,0.15,0.15,93.96,25.84477613507087
30,1000,2,100,0.1999999999999999,0.15,93.18,45.06452626433323
31,1001,2,100,0.2499999999999999,0.15,85.26,37.60509106495566
32,1002,2,100,0.3,0.15,86.82,58.777954385036445
33,1003,2,18,0.3999999999999999,0.15,153.38888888888889,100.08625374425482
34,1004,2,100,0.35,0.15,85.66,47.12017270544248
35,1005,2,13,0.4999999999999999,0.15,209.46153846153845,125.16979979609354
36,1006,2,14,0.5499999999999999,0.15,198.07142857142856,128.08926674396352
37,1007,2,73,0.4499999999999999,0.15,85.18,74.68465847033224
38,1008,2,50,0.6,0.15,96.18,86.0748306230676
39,1009,3,100,0.0,0.15,52.68,0.0
40,1010,3,100,0.0499999999999999,0.15,104.36,11.375661825923675
41,1011,3,100,0.0999999999999999,0.15,98.12,12.676820550922086
42,1012,3,100,0.15,0.15,98.08,21.051459637197457
43,1013,3,100,0.1999999999999999,0.15,99.88,35.70116930007495
44,1014,3,100,0.3,0.15,87.0,68.38526457821023
45,1015,3,100,0.2499999999999999,0.15,90.26,56.6153382688309
46,1016,3,100,0.3999999999999999,0.15,71.36,61.35020276491895
47,1017,3,13,0.4499999999999999,0.15,212.7692307692308,96.87243262257046
48,1018,3,100,0.35,0.15,95.5,46.7075157810565
49,1019,3,16,0.4999999999999999,0.15,170.875,117.34571231864176
50,1020,3,16,0.5499999999999999,0.15,176.25,133.32987472717005
51,1021,3,17,0.6,0.15,153.41176470588235,121.46857058584358
52,1022,4,100,0.0,0.15,51.62,0.0
53,1023,4,100,0.0499999999999999,0.15,104.14,9.50889933041837
54,1024,4,100,0.0999999999999999,0.15,98.68,18.22806072601453
55,1025,4,100,0.15,0.15,94.88,15.839974182898798
56,1026,4,100,0.1999999999999999,0.15,99.58,35.133144472653214
57,1027,4,100,0.2499999999999999,0.15,97.0,37.05087111862986
58,1028,4,100,0.3,0.15,81.72,51.34266946993004
59,1029,4,100,0.35,0.15,84.36,49.67457438161932
60,1030,4,100,0.3999999999999999,0.15,67.54,70.32775088548125
61,1031,4,100,0.4499999999999999,0.15,83.24,56.75585242931826
62,1032,4,75,0.4999999999999999,0.15,83.96,64.48691196142838
63,1033,4,14,0.5499999999999999,0.15,197.42857142857144,120.74124250304602
64,1034,4,12,0.6,0.15,218.25,121.0574589313474
65,1035,5,100,0.0,0.15,44.4,0.0
66,1036,5,100,0.0499999999999999,0.15,110.28,6.648588239641454
67,1037,5,100,0.0999999999999999,0.15,99.1,16.678087199300172
68,1038,5,100,0.15,0.15,99.08,26.27730144139092
69,1039,5,100,0.1999999999999999,0.15,94.76,35.55271319921296
70,1040,5,100,0.2499999999999999,0.15,83.64,34.57500229676014
71,1041,5,100,0.3,0.15,74.94,59.82316869392246
72,1042,5,100,0.35,0.15,84.82,55.19168219130614
73,1043,5,14,0.4499999999999999,0.15,193.5,120.14747552194922
74,1044,5,100,0.3999999999999999,0.15,69.28,68.34706992012657
75,1045,5,100,0.5499999999999999,0.15,61.14,53.409724039966726
76,1046,5,100,0.4999999999999999,0.15,92.92,68.45281266274486
77,1047,5,11,0.6,0.15,232.3636363636364,104.1631168506666
78,1048,6,100,0.0,0.15,44.68,0.0
79,1049,6,100,0.0499999999999999,0.15,110.2,6.473637201663327
80,1050,6,100,0.0999999999999999,0.15,92.02,15.222135158225942
81,1051,6,100,0.15,0.15,97.46,36.141186591973856
82,1052,6,100,0.1999999999999999,0.15,95.56,30.89080718289993
83,1053,6,100,0.2499999999999999,0.15,92.6,48.51239336746169
84,1054,6,100,0.3,0.15,88.74,50.72609317591864
85,1055,6,100,0.35,0.15,86.9,65.649244817438
86,1056,6,17,0.4499999999999999,0.15,161.7058823529412,104.39770698148968
87,1057,6,100,0.3999999999999999,0.15,93.54,54.85140072946509
88,1058,6,14,0.4999999999999999,0.15,194.07142857142856,130.05804383031978
89,1059,6,13,0.5499999999999999,0.15,208.46153846153845,118.18861519090248
90,1060,6,13,0.6,0.15,209.15384615384616,140.45379651009134
91,1061,7,100,0.0,0.15,49.28,0.0
92,1062,7,100,0.0499999999999999,0.15,107.82,7.55219962555492
93,1063,7,100,0.0999999999999999,0.15,102.54,9.266421890514149
94,1064,7,100,0.15,0.15,95.54,23.237398323919447
95,1065,7,100,0.1999999999999999,0.15,97.92,40.30324382891797
96,1066,7,100,0.2499999999999999,0.15,85.36,53.30026242298708
97,1067,7,100,0.3,0.15,89.7,47.97017918879982
98,1068,7,100,0.35,0.15,83.7,52.83319416483404
99,1069,7,100,0.3999999999999999,0.15,91.7,65.54441773588931
100,1070,7,18,0.4999999999999999,0.15,152.0,102.70341965958023
101,1071,7,100,0.4499999999999999,0.15,92.0,70.19912697433597
102,1072,7,16,0.6,0.15,166.0625,111.84741582820486
103,1073,7,100,0.5499999999999999,0.15,95.32,63.5300763518971
104,1074,8,100,0.0,0.15,48.96,0.0
105,1075,8,100,0.0499999999999999,0.15,106.16,12.165976425315932
106,1076,8,100,0.0999999999999999,0.15,102.06,15.58579736389822
107,1077,8,100,0.15,0.15,99.0,20.096887503909628
108,1078,8,100,0.1999999999999999,0.15,96.62,36.89114182288867
109,1079,8,100,0.2499999999999999,0.15,98.16,52.37737034288422
110,1080,8,100,0.3,0.15,90.86,63.74002255271956
111,1081,8,100,0.35,0.15,65.56,58.55986538352772
112,1082,8,15,0.4499999999999999,0.15,181.33333333333331,106.88675567324624
113,1083,8,13,0.4999999999999999,0.15,208.07692307692307,125.2749146118729
114,1084,8,100,0.3999999999999999,0.15,71.2,63.0179021613731
115,1085,8,14,0.6,0.15,189.42857142857144,121.26018414181048
116,1086,8,100,0.5499999999999999,0.15,98.82,65.14899015662687
117,1087,9,100,0.0,0.15,48.74,0.0
118,1088,9,100,0.0499999999999999,0.15,104.6,8.750234884077262
119,1089,9,100,0.0999999999999999,0.15,102.0,15.649664714733044
120,1090,9,100,0.15,0.15,96.66,20.199505318892225
121,1091,9,100,0.1999999999999999,0.15,98.72,28.576386117170863
122,1092,9,100,0.2499999999999999,0.15,93.32,63.74986047714084
123,1093,9,100,0.3,0.15,75.34,69.3366523413611
124,1094,9,100,0.35,0.15,87.28,69.45766451822888
125,1095,9,15,0.4499999999999999,0.15,176.66666666666666,117.05878127423809
126,1096,9,14,0.4999999999999999,0.15,188.07142857142856,96.58493989474928
127,1097,9,100,0.3999999999999999,0.15,84.9,62.49360094395049
128,1098,9,13,0.5499999999999999,0.15,211.53846153846155,99.13171923086524
129,1099,9,53,0.6,0.15,86.58,89.3705691234394
130,1100,10,100,0.0,0.15,51.24,0.0
131,1101,10,100,0.0499999999999999,0.15,109.4,5.428891396574281
132,1102,10,100,0.0999999999999999,0.15,104.44,15.788993127037283
133,1103,10,100,0.15,0.15,98.96,26.664635838776366
134,1104,10,100,0.1999999999999999,0.15,95.12,27.01166808670516
135,1105,10,100,0.2499999999999999,0.15,97.7,46.21726426355814
136,1106,10,100,0.3,0.15,91.54,52.78985622230704
137,1107,10,17,0.3999999999999999,0.15,161.47058823529412,96.5837044337357
138,1108,10,14,0.4499999999999999,0.15,192.64285714285717,111.9332903357603
139,1109,10,100,0.35,0.15,76.56,70.65232290127044
140,1110,10,48,0.5499999999999999,0.15,101.9375,92.38893690415428
141,1111,10,100,0.4999999999999999,0.15,81.1,77.90407152324543
142,1112,10,11,0.6,0.15,241.72727272727272,106.34097836513295
143,1113,11,100,0.0,0.15,42.56,0.0
144,1114,11,100,0.0499999999999999,0.15,105.24,7.881427749211929
145,1115,11,100,0.0999999999999999,0.15,100.32,10.2871972711477
146,1116,11,100,0.15,0.15,100.78,19.86364849628056
147,1117,11,100,0.1999999999999999,0.15,89.6,36.946724801816586
148,1118,11,100,0.2499999999999999,0.15,89.2,59.46334888717379
149,1119,11,100,0.3,0.15,95.64,63.85280013733544
150,1120,11,100,0.35,0.15,91.08,48.73719802641285
151,1121,11,100,0.3999999999999999,0.15,88.92,48.9919254647945
152,1122,11,100,0.4499999999999999,0.15,86.38,58.358163801425455
153,1123,11,13,0.4999999999999999,0.15,206.92307692307693,103.4742591699277
154,1124,11,100,0.5499999999999999,0.15,73.02,74.42032336999888
155,1125,11,85,0.6,0.15,85.1,102.94633315566008
156,1126,12,100,0.0,0.15,48.42,0.0
157,1127,12,100,0.0499999999999999,0.15,107.02,5.385304157864488
158,1128,12,100,0.0999999999999999,0.15,99.34,12.24049398379988
159,1129,12,100,0.15,0.15,96.44,37.90010508786696
160,1130,12,100,0.1999999999999999,0.15,99.08,35.18565521529298
161,1131,12,100,0.2499999999999999,0.15,86.38,49.51874920898791
162,1132,12,100,0.3,0.15,86.32,41.13822972918018
163,1133,12,16,0.3999999999999999,0.15,174.4375,104.40170313749402
164,1134,12,100,0.35,0.15,86.02,44.38043276815888
165,1135,12,100,0.4499999999999999,0.15,94.88,56.70450651043251
166,1136,12,12,0.4999999999999999,0.15,224.41666666666663,114.84970294595844
167,1137,12,14,0.5499999999999999,0.15,195.14285714285717,128.1770797164056
168,1138,12,14,0.6,0.15,189.42857142857144,137.01131684276112
169,1139,13,100,0.0,0.15,49.38,0.0
170,1140,13,100,0.0499999999999999,0.15,106.66,7.694218496212194
171,1141,13,100,0.0999999999999999,0.15,99.7,17.556177799504137
172,1142,13,100,0.15,0.15,98.86,19.41464975180659
173,1143,13,100,0.1999999999999999,0.15,100.46,25.63979362633563
174,1144,13,100,0.2499999999999999,0.15,90.58,59.73347135662841
175,1145,13,100,0.3,0.15,81.58,53.62497820214818
176,1146,13,14,0.3999999999999999,0.15,192.7142857142857,102.23962908324786
177,1147,13,100,0.35,0.15,87.42,64.70571717542289
178,1148,13,100,0.4499999999999999,0.15,46.66,49.71099159879566
179,1149,13,100,0.4999999999999999,0.15,67.44,68.11180090559446
180,1150,13,15,0.6,0.15,174.66666666666666,134.52910714042446
181,1151,13,90,0.5499999999999999,0.15,93.02,67.35217605893362
182,1152,14,100,0.0,0.15,46.82,0.0
183,1153,14,100,0.0499999999999999,0.15,107.08,6.41264507310516
184,1154,14,100,0.0999999999999999,0.15,100.98,12.035721424387058
185,1155,14,100,0.15,0.15,97.78,25.41366355894131
186,1156,14,100,0.1999999999999999,0.15,95.46,34.78133401238453
187,1157,14,100,0.2499999999999999,0.15,98.3,44.7349561607458
188,1158,14,100,0.3,0.15,92.04,55.54967439657871
189,1159,14,16,0.3999999999999999,0.15,171.4375,96.72950007732568
190,1160,14,100,0.35,0.15,61.12,58.038922172339895
191,1161,14,100,0.4499999999999999,0.15,83.86,62.64323183705896
192,1162,14,83,0.4999999999999999,0.15,85.48,73.5289819405531
193,1163,14,48,0.6,0.15,98.77083333333331,86.89032350278586
194,1164,14,69,0.5499999999999999,0.15,83.48,75.12298879524128
0,1164,0,100,0.0,0.15,49.9,0.0
1,1165,0,100,0.0499999999999999,0.15,104.98,7.383231542522789
2,1166,0,100,0.0999999999999999,0.15,97.54,10.885332948962471
3,1167,0,100,0.15,0.15,98.44,21.96038152957564
4,1168,0,100,0.1999999999999999,0.15,97.4,45.26335854664633
5,1169,0,100,0.2499999999999999,0.15,93.04,53.46749395714315
6,1170,0,100,0.3,0.15,89.14,71.23224408989691
7,1171,0,100,0.35,0.15,89.34,47.980692871605214
8,1172,0,100,0.3999999999999999,0.15,81.56,61.27372793714808
9,1173,0,100,0.4499999999999999,0.15,67.76,68.0352402967008
10,1174,0,59,0.4999999999999999,0.15,47.48,80.55001156160786
11,1175,0,14,0.5499999999999999,0.15,197.0,126.91437863395704
12,1176,0,52,0.6,0.15,92.18,95.27646650028028
13,1177,1,100,0.0,0.15,50.22,0.0
14,1178,1,100,0.0499999999999999,0.15,103.74,7.138025263814068
15,1179,1,100,0.0999999999999999,0.15,98.34,16.00764981463976
16,1180,1,100,0.15,0.15,98.38,23.95794111985388
17,1181,1,100,0.1999999999999999,0.15,91.54,33.23190718987493
18,1182,1,100,0.2499999999999999,0.15,92.56,55.33345279582512
19,1183,1,100,0.3,0.15,89.0,78.66398830501957
20,1184,1,100,0.35,0.15,83.54,60.08459571587653
21,1185,1,100,0.3999999999999999,0.15,79.46,64.70079340183196
22,1186,1,14,0.4999999999999999,0.15,200.2142857142857,119.64493347629556
23,1187,1,13,0.5499999999999999,0.15,206.15384615384616,128.0338029563523
24,1188,1,80,0.4499999999999999,0.15,85.84,70.93970234939626
25,1189,1,13,0.6,0.15,214.15384615384616,142.1688176542881
26,1190,2,100,0.0,0.15,43.72,0.0
27,1191,2,100,0.0499999999999999,0.15,105.96,5.557098319942025
28,1192,2,100,0.0999999999999999,0.15,95.3,15.871014041413655
29,1193,2,100,0.15,0.15,98.04,22.61864464278237
30,1194,2,100,0.1999999999999999,0.15,96.04,24.92602266760743
31,1195,2,100,0.2499999999999999,0.15,96.56,49.35908800000947
32,1196,2,100,0.3,0.15,92.06,50.773051510406816
33,1197,2,100,0.35,0.15,90.42,52.445395745357935
34,1198,2,76,0.3999999999999999,0.15,85.06,68.09413276853803
35,1199,2,13,0.4999999999999999,0.15,206.23076923076923,122.3736085445146
36,1200,2,15,0.5499999999999999,0.15,179.06666666666666,108.1542658805859
37,1201,2,100,0.4499999999999999,0.15,95.18,67.30776187257992
38,1202,2,12,0.6,0.15,231.83333333333331,115.11905034985692
39,1203,3,100,0.0,0.15,46.9,0.0
40,1204,3,100,0.0499999999999999,0.15,108.76,8.481309953554385
41,1205,3,100,0.0999999999999999,0.15,104.66,15.327371453847016
42,1206,3,100,0.15,0.15,93.78,17.694255951684966
43,1207,3,100,0.1999999999999999,0.15,97.16,35.99472828748127
44,1208,3,100,0.2499999999999999,0.15,76.4,51.963318777757
45,1209,3,100,0.3,0.15,83.74,57.34860534621282
46,1210,3,100,0.35,0.15,80.8,64.42868570368769
47,1211,3,100,0.3999999999999999,0.15,83.28,64.57095316247393
48,1212,3,100,0.4499999999999999,0.15,72.04,53.05289153885898
49,1213,3,11,0.5499999999999999,0.15,235.9090909090909,108.8305693501424
50,1214,3,71,0.4999999999999999,0.15,84.44,74.33179749870224
51,1215,3,13,0.6,0.15,207.3846153846154,124.53733595648352
52,1216,4,100,0.0,0.15,43.16,0.0
53,1217,4,100,0.0499999999999999,0.15,107.84,7.853885065818889
54,1218,4,100,0.0999999999999999,0.15,100.2,13.3874352891034
55,1219,4,100,0.15,0.15,94.34,27.74402137023104
56,1220,4,100,0.1999999999999999,0.15,96.26,48.4685295576391
57,1221,4,100,0.2499999999999999,0.15,81.68,55.21070019007166
58,1222,4,100,0.3,0.15,89.44,72.68301561288642
59,1223,4,100,0.35,0.15,86.32,67.56661024592667
60,1224,4,12,0.4499999999999999,0.15,231.0,107.29531396827667
61,1225,4,15,0.4999999999999999,0.15,187.53333333333333,110.44543654373952
62,1226,4,100,0.3999999999999999,0.15,89.18,54.55082213371936
63,1227,4,51,0.5499999999999999,0.15,94.58,88.52338080736598
64,1228,4,48,0.6,0.15,100.5,89.73584168818294
65,1229,5,100,0.0,0.15,44.3,0.0
66,1230,5,100,0.0499999999999999,0.15,112.94,5.993874996146763
67,1231,5,100,0.0999999999999999,0.15,103.96,14.563676877543298
68,1232,5,100,0.15,0.15,100.24,16.039250546116683
69,1233,5,100,0.1999999999999999,0.15,92.08,42.414923224681125
70,1234,5,100,0.2499999999999999,0.15,94.62,40.57545284015596
71,1235,5,100,0.3,0.15,96.96,52.95112730499921
72,1236,5,100,0.35,0.15,88.2,78.48999627799138
73,1237,5,14,0.4499999999999999,0.15,185.14285714285717,99.2575667698826
74,1238,5,100,0.3999999999999999,0.15,84.66,69.93757535706112
75,1239,5,16,0.4999999999999999,0.15,167.6875,121.76411859160017
76,1240,5,12,0.5499999999999999,0.15,241.5,125.90191920495988
77,1241,6,100,0.0,0.15,49.6,0.0
78,1242,5,100,0.6,0.15,64.3,72.90811692718823
79,1243,6,100,0.0499999999999999,0.15,108.54,8.565057099780502
80,1244,6,100,0.0999999999999999,0.15,102.12,12.657793937938552
81,1245,6,100,0.15,0.15,97.62,27.67328593096073
82,1246,6,100,0.1999999999999999,0.15,80.92,41.80969386763115
83,1247,6,100,0.2499999999999999,0.15,77.2,59.92252258251941
84,1248,6,100,0.3,0.15,87.88,51.78534457342866
85,1249,6,100,0.35,0.15,76.22,62.46977341408689
86,1250,6,14,0.4499999999999999,0.15,190.8571428571429,109.74710175368376
87,1251,6,77,0.3999999999999999,0.15,88.14,83.24615637231909
88,1252,6,13,0.4999999999999999,0.15,211.46153846153845,110.0177395108455
89,1253,6,13,0.6,0.15,207.7692307692308,127.14325518702115
90,1254,6,12,0.5499999999999999,0.15,230.83333333333331,134.8291889426767
91,1255,7,100,0.0,0.15,53.56,0.0
92,1256,7,100,0.0499999999999999,0.15,112.12,9.233292655573312
93,1257,7,100,0.0999999999999999,0.15,97.8,17.545564066398377
94,1258,7,100,0.15,0.15,97.06,31.569856535071573
95,1259,7,100,0.1999999999999999,0.15,97.54,23.29994433811092
96,1260,7,22,0.3,0.15,127.5,83.75607470304907
97,1261,7,100,0.2499999999999999,0.15,95.7,45.4209122177333
98,1262,7,100,0.3999999999999999,0.15,85.1,51.17288015142808
99,1263,7,100,0.35,0.15,85.84,53.832725244385735
100,1264,7,12,0.4999999999999999,0.15,225.5,108.62595458664798
101,1265,7,15,0.5499999999999999,0.15,171.46666666666667,115.12776841522432
102,1266,7,13,0.6,0.15,201.53846153846155,121.9121362203048
103,1267,7,100,0.4499999999999999,0.15,70.38,72.28483712246549
104,1268,8,100,0.0,0.15,58.02,0.0
105,1269,8,100,0.0499999999999999,0.15,107.88,6.919565678989593
106,1270,8,100,0.0999999999999999,0.15,100.68,11.711807855793564
107,1271,8,100,0.15,0.15,100.3,18.86272999945237
